"","identifier","Politician","date","word","sentiment","event_index"
"14330",1386,"Elizabeth Warren",2019-12-31,"fight","negative","1"
"14331",1386,"Elizabeth Warren",2019-12-31,"structural","trust","1"
"14332",1386,"Elizabeth Warren",2019-12-31,"change","fear","1"
"14333",1387,"Elizabeth Warren",2019-12-31,"grateful","positive","1"
"14334",1387,"Elizabeth Warren",2019-12-31,"fight","anger","1"
"14335",1387,"Elizabeth Warren",2019-12-31,"fight","fear","1"
"14336",1387,"Elizabeth Warren",2019-12-31,"fight","negative","1"
"14337",1387,"Elizabeth Warren",2019-12-31,"advocacy","anger","1"
"14338",1387,"Elizabeth Warren",2019-12-31,"advocacy","anticipation","1"
"14339",1387,"Elizabeth Warren",2019-12-31,"advocacy","joy","1"
"14340",1387,"Elizabeth Warren",2019-12-31,"advocacy","positive","1"
"14341",1387,"Elizabeth Warren",2019-12-31,"advocacy","trust","1"
"14342",1387,"Elizabeth Warren",2019-12-31,"hope","anticipation","1"
"14343",1387,"Elizabeth Warren",2019-12-31,"hope","joy","1"
"14344",1387,"Elizabeth Warren",2019-12-31,"hope","positive","1"
"14345",1387,"Elizabeth Warren",2019-12-31,"hope","surprise","1"
"14346",1387,"Elizabeth Warren",2019-12-31,"hope","trust","1"
"14347",1387,"Elizabeth Warren",2019-12-31,"chance","surprise","1"
"14348",1388,"Elizabeth Warren",2019-12-31,"corruption","disgust","1"
"14349",1388,"Elizabeth Warren",2019-12-31,"corruption","negative","1"
"14350",1388,"Elizabeth Warren",2019-12-31,"grow","anticipation","1"
"14351",1388,"Elizabeth Warren",2019-12-31,"grow","joy","1"
"14352",1388,"Elizabeth Warren",2019-12-31,"grow","positive","1"
"14353",1388,"Elizabeth Warren",2019-12-31,"grow","trust","1"
"14354",1389,"Elizabeth Warren",2019-12-31,"chaos","anger","1"
"14355",1389,"Elizabeth Warren",2019-12-31,"chaos","fear","1"
"14356",1389,"Elizabeth Warren",2019-12-31,"chaos","negative","1"
"14357",1389,"Elizabeth Warren",2019-12-31,"chaos","sadness","1"
"14358",1389,"Elizabeth Warren",2019-12-31,"ugliness","disgust","1"
"14359",1389,"Elizabeth Warren",2019-12-31,"ugliness","fear","1"
"14360",1389,"Elizabeth Warren",2019-12-31,"ugliness","negative","1"
"14361",1389,"Elizabeth Warren",2019-12-31,"ugliness","sadness","1"
"14362",1389,"Elizabeth Warren",2019-12-31,"halfway","negative","1"
"14363",1389,"Elizabeth Warren",2019-12-31,"fight","anger","1"
"14364",1389,"Elizabeth Warren",2019-12-31,"fight","fear","1"
"14365",1389,"Elizabeth Warren",2019-12-31,"fight","negative","1"
"14366",1390,"Elizabeth Warren",2019-12-31,"spirit","positive","1"
"14367",1390,"Elizabeth Warren",2019-12-31,"spirit","positive","1"
"14368",1390,"Elizabeth Warren",2019-12-31,"hatred","anger","1"
"14369",1390,"Elizabeth Warren",2019-12-31,"hatred","disgust","1"
"14370",1390,"Elizabeth Warren",2019-12-31,"hatred","fear","1"
"14371",1390,"Elizabeth Warren",2019-12-31,"hatred","negative","1"
"14372",1390,"Elizabeth Warren",2019-12-31,"hatred","sadness","1"
"14373",1390,"Elizabeth Warren",2019-12-31,"injustice","anger","1"
"14374",1390,"Elizabeth Warren",2019-12-31,"injustice","negative","1"
"14375",1390,"Elizabeth Warren",2019-12-31,"oppression","anger","1"
"14376",1390,"Elizabeth Warren",2019-12-31,"oppression","disgust","1"
"14377",1390,"Elizabeth Warren",2019-12-31,"oppression","fear","1"
"14378",1390,"Elizabeth Warren",2019-12-31,"oppression","negative","1"
"14379",1390,"Elizabeth Warren",2019-12-31,"oppression","sadness","1"
"14380",1390,"Elizabeth Warren",2019-12-31,"black","negative","1"
"14381",1390,"Elizabeth Warren",2019-12-31,"black","sadness","1"
"14382",1390,"Elizabeth Warren",2019-12-31,"fighting","anger","1"
"14383",1390,"Elizabeth Warren",2019-12-31,"fighting","negative","1"
"14384",1390,"Elizabeth Warren",2019-12-31,"tomorrow","anticipation","1"
"14385",1390,"Elizabeth Warren",2019-12-31,"black","negative","1"
"14386",1390,"Elizabeth Warren",2019-12-31,"black","sadness","1"
"14387",1391,"Elizabeth Warren",2019-12-31,"gap","negative","1"
"14388",1391,"Elizabeth Warren",2019-12-31,"contribute","positive","1"
"14389",1392,"Elizabeth Warren",2019-12-31,"achieve","joy","1"
"14390",1392,"Elizabeth Warren",2019-12-31,"achieve","positive","1"
"14391",1392,"Elizabeth Warren",2019-12-31,"achieve","trust","1"
"14392",1392,"Elizabeth Warren",2019-12-31,"fear","anger","1"
"14393",1392,"Elizabeth Warren",2019-12-31,"fear","fear","1"
"14394",1392,"Elizabeth Warren",2019-12-31,"fear","negative","1"
"14395",1392,"Elizabeth Warren",2019-12-31,"boldness","positive","1"
"14396",1393,"Elizabeth Warren",2019-12-31,"nation","trust","1"
"14397",1393,"Elizabeth Warren",2019-12-31,"challenge","anger","1"
"14398",1393,"Elizabeth Warren",2019-12-31,"challenge","fear","1"
"14399",1393,"Elizabeth Warren",2019-12-31,"challenge","negative","1"
"14400",1393,"Elizabeth Warren",2019-12-31,"fighting","anger","1"
"14401",1393,"Elizabeth Warren",2019-12-31,"fighting","negative","1"
"14402",1394,"Elizabeth Warren",2019-12-31,"fight","anger","1"
"14403",1394,"Elizabeth Warren",2019-12-31,"fight","fear","1"
"14404",1394,"Elizabeth Warren",2019-12-31,"fight","negative","1"
"14405",1394,"Elizabeth Warren",2019-12-31,"fight","anger","1"
"14406",1394,"Elizabeth Warren",2019-12-31,"fight","fear","1"
"14407",1394,"Elizabeth Warren",2019-12-31,"fight","negative","1"
"14408",1394,"Elizabeth Warren",2019-12-31,"protect","positive","1"
"14409",1394,"Elizabeth Warren",2019-12-31,"promise","joy","1"
"14410",1394,"Elizabeth Warren",2019-12-31,"promise","positive","1"
"14411",1394,"Elizabeth Warren",2019-12-31,"promise","trust","1"
"14412",1394,"Elizabeth Warren",2019-12-31,"fight","anger","1"
"14413",1394,"Elizabeth Warren",2019-12-31,"fight","fear","1"
"14414",1394,"Elizabeth Warren",2019-12-31,"fight","negative","1"
"14415",1394,"Elizabeth Warren",2019-12-31,"fight","anger","1"
"14416",1394,"Elizabeth Warren",2019-12-31,"fight","fear","1"
"14417",1394,"Elizabeth Warren",2019-12-31,"fight","negative","1"
"14418",1395,"Elizabeth Warren",2019-12-30,"time","anticipation","1"
"14419",1395,"Elizabeth Warren",2019-12-30,"chance","surprise","1"
"14420",1395,"Elizabeth Warren",2019-12-30,"talk","positive","1"
"14421",1395,"Elizabeth Warren",2019-12-30,"calls","anticipation","1"
"14422",1395,"Elizabeth Warren",2019-12-30,"calls","negative","1"
"14423",1395,"Elizabeth Warren",2019-12-30,"calls","trust","1"
"14424",1395,"Elizabeth Warren",2019-12-30,"tomorrow","anticipation","1"
"14425",1396,"Elizabeth Warren",2019-12-30,"fight","anger","1"
"14426",1396,"Elizabeth Warren",2019-12-30,"fight","fear","1"
"14427",1396,"Elizabeth Warren",2019-12-30,"fight","negative","1"
"14428",1396,"Elizabeth Warren",2019-12-30,"advice","trust","1"
"14429",1396,"Elizabeth Warren",2019-12-30,"fight","anger","1"
"14430",1396,"Elizabeth Warren",2019-12-30,"fight","fear","1"
"14431",1396,"Elizabeth Warren",2019-12-30,"fight","negative","1"
"14432",1396,"Elizabeth Warren",2019-12-30,"persuade","trust","1"
"14433",1396,"Elizabeth Warren",2019-12-30,"join","positive","1"
"14434",1397,"Elizabeth Warren",2019-12-30,"deserve","anger","1"
"14435",1397,"Elizabeth Warren",2019-12-30,"deserve","anticipation","1"
"14436",1397,"Elizabeth Warren",2019-12-30,"deserve","positive","1"
"14437",1397,"Elizabeth Warren",2019-12-30,"deserve","trust","1"
"14438",1397,"Elizabeth Warren",2019-12-30,"fighting","anger","1"
"14439",1397,"Elizabeth Warren",2019-12-30,"fighting","negative","1"
"14440",1397,"Elizabeth Warren",2019-12-30,"chance","surprise","1"
"14441",1399,"Elizabeth Warren",2019-12-30,"democracy","positive","1"
"14442",1399,"Elizabeth Warren",2019-12-30,"democracy","positive","1"
"14443",1400,"Elizabeth Warren",2019-12-29,"unknown","anticipation","1"
"14444",1400,"Elizabeth Warren",2019-12-29,"unknown","fear","1"
"14445",1400,"Elizabeth Warren",2019-12-29,"unknown","negative","1"
"14446",1400,"Elizabeth Warren",2019-12-29,"glad","anticipation","1"
"14447",1400,"Elizabeth Warren",2019-12-29,"glad","joy","1"
"14448",1400,"Elizabeth Warren",2019-12-29,"glad","positive","1"
"14449",1401,"Elizabeth Warren",2019-12-29,"gap","negative","1"
"14450",1401,"Elizabeth Warren",2019-12-29,"track","anticipation","1"
"14451",1402,"Elizabeth Warren",2019-12-29,"chance","surprise","1"
"14452",1402,"Elizabeth Warren",2019-12-29,"fight","anger","1"
"14453",1402,"Elizabeth Warren",2019-12-29,"fight","fear","1"
"14454",1402,"Elizabeth Warren",2019-12-29,"fight","negative","1"
"14455",1403,"Elizabeth Warren",2019-12-28,"vacation","anticipation","1"
"14456",1403,"Elizabeth Warren",2019-12-28,"vacation","joy","1"
"14457",1403,"Elizabeth Warren",2019-12-28,"vacation","positive","1"
"14458",1403,"Elizabeth Warren",2019-12-28,"gap","negative","1"
"14459",1404,"Elizabeth Warren",2019-12-28,"time","anticipation","1"
"14460",1404,"Elizabeth Warren",2019-12-28,"happen","anticipation","1"
"14461",1405,"Elizabeth Warren",2019-12-28,"president","positive","1"
"14462",1405,"Elizabeth Warren",2019-12-28,"president","trust","1"
"14463",1405,"Elizabeth Warren",2019-12-28,"promise","joy","1"
"14464",1405,"Elizabeth Warren",2019-12-28,"promise","positive","1"
"14465",1405,"Elizabeth Warren",2019-12-28,"promise","trust","1"
"14466",1406,"Elizabeth Warren",2019-12-28,"grateful","positive","1"
"14467",1406,"Elizabeth Warren",2019-12-28,"progressive","positive","1"
"14468",1406,"Elizabeth Warren",2019-12-28,"fighting","anger","1"
"14469",1406,"Elizabeth Warren",2019-12-28,"fighting","negative","1"
"14470",1407,"Elizabeth Warren",2019-12-27,"child","anticipation","1"
"14471",1407,"Elizabeth Warren",2019-12-27,"child","joy","1"
"14472",1407,"Elizabeth Warren",2019-12-27,"child","positive","1"
"14473",1407,"Elizabeth Warren",2019-12-27,"failure","disgust","1"
"14474",1407,"Elizabeth Warren",2019-12-27,"failure","fear","1"
"14475",1407,"Elizabeth Warren",2019-12-27,"failure","negative","1"
"14476",1407,"Elizabeth Warren",2019-12-27,"failure","sadness","1"
"14477",1407,"Elizabeth Warren",2019-12-27,"neighbor","anticipation","1"
"14478",1407,"Elizabeth Warren",2019-12-27,"neighbor","positive","1"
"14479",1407,"Elizabeth Warren",2019-12-27,"neighbor","trust","1"
"14480",1407,"Elizabeth Warren",2019-12-27,"child","anticipation","1"
"14481",1407,"Elizabeth Warren",2019-12-27,"child","joy","1"
"14482",1407,"Elizabeth Warren",2019-12-27,"child","positive","1"
"14483",1407,"Elizabeth Warren",2019-12-27,"center","positive","1"
"14484",1407,"Elizabeth Warren",2019-12-27,"center","trust","1"
"14485",1407,"Elizabeth Warren",2019-12-27,"dirty","disgust","1"
"14486",1407,"Elizabeth Warren",2019-12-27,"dirty","negative","1"
"14487",1407,"Elizabeth Warren",2019-12-27,"child","anticipation","1"
"14488",1407,"Elizabeth Warren",2019-12-27,"child","joy","1"
"14489",1407,"Elizabeth Warren",2019-12-27,"child","positive","1"
"14490",1407,"Elizabeth Warren",2019-12-27,"aunt","positive","1"
"14491",1407,"Elizabeth Warren",2019-12-27,"aunt","trust","1"
"14492",1407,"Elizabeth Warren",2019-12-27,"bee","anger","1"
"14493",1407,"Elizabeth Warren",2019-12-27,"bee","fear","1"
"14494",1407,"Elizabeth Warren",2019-12-27,"plan","anticipation","1"
"14495",1407,"Elizabeth Warren",2019-12-27,"child","anticipation","1"
"14496",1407,"Elizabeth Warren",2019-12-27,"child","joy","1"
"14497",1407,"Elizabeth Warren",2019-12-27,"child","positive","1"
"14498",1408,"Elizabeth Warren",2019-12-26,"hope","anticipation","1"
"14499",1408,"Elizabeth Warren",2019-12-26,"hope","joy","1"
"14500",1408,"Elizabeth Warren",2019-12-26,"hope","positive","1"
"14501",1408,"Elizabeth Warren",2019-12-26,"hope","surprise","1"
"14502",1408,"Elizabeth Warren",2019-12-26,"hope","trust","1"
"14503",1408,"Elizabeth Warren",2019-12-26,"talk","positive","1"
"14504",1409,"Elizabeth Warren",2019-12-26,"dinner","positive","1"
"14505",1410,"Elizabeth Warren",2019-12-25,"merry","joy","1"
"14506",1410,"Elizabeth Warren",2019-12-25,"merry","positive","1"
"14507",1411,"Elizabeth Warren",2019-12-24,"merry","joy","1"
"14508",1411,"Elizabeth Warren",2019-12-24,"merry","positive","1"
"14509",1412,"Elizabeth Warren",2019-12-24,"effort","positive","1"
"14510",1412,"Elizabeth Warren",2019-12-24,"holiday","anticipation","1"
"14511",1412,"Elizabeth Warren",2019-12-24,"holiday","joy","1"
"14512",1412,"Elizabeth Warren",2019-12-24,"holiday","positive","1"
"14513",1413,"Elizabeth Warren",2019-12-24,"school","trust","1"
"14514",1413,"Elizabeth Warren",2019-12-24,"president","positive","1"
"14515",1413,"Elizabeth Warren",2019-12-24,"president","trust","1"
"14516",1413,"Elizabeth Warren",2019-12-24,"united","positive","1"
"14517",1413,"Elizabeth Warren",2019-12-24,"united","trust","1"
"14518",1413,"Elizabeth Warren",2019-12-24,"fight","anger","1"
"14519",1413,"Elizabeth Warren",2019-12-24,"fight","fear","1"
"14520",1413,"Elizabeth Warren",2019-12-24,"fight","negative","1"
"14521",1414,"Elizabeth Warren",2019-12-24,"opportunity","anticipation","1"
"14522",1414,"Elizabeth Warren",2019-12-24,"opportunity","positive","1"
"14523",1414,"Elizabeth Warren",2019-12-24,"economy","trust","1"
"14524",1414,"Elizabeth Warren",2019-12-24,"create","joy","1"
"14525",1414,"Elizabeth Warren",2019-12-24,"create","positive","1"
"14526",1414,"Elizabeth Warren",2019-12-24,"plan","anticipation","1"
"14527",1415,"Elizabeth Warren",2019-12-23,"difficult","fear","1"
"14528",1415,"Elizabeth Warren",2019-12-23,"hope","anticipation","1"
"14529",1415,"Elizabeth Warren",2019-12-23,"hope","joy","1"
"14530",1415,"Elizabeth Warren",2019-12-23,"hope","positive","1"
"14531",1415,"Elizabeth Warren",2019-12-23,"hope","surprise","1"
"14532",1415,"Elizabeth Warren",2019-12-23,"hope","trust","1"
"14533",1415,"Elizabeth Warren",2019-12-23,"fight","anger","1"
"14534",1415,"Elizabeth Warren",2019-12-23,"fight","fear","1"
"14535",1415,"Elizabeth Warren",2019-12-23,"fight","negative","1"
"14536",1416,"Elizabeth Warren",2019-12-23,"government","fear","1"
"14537",1416,"Elizabeth Warren",2019-12-23,"government","negative","1"
"14538",1416,"Elizabeth Warren",2019-12-23,"fighting","anger","1"
"14539",1416,"Elizabeth Warren",2019-12-23,"fighting","negative","1"
"14540",1416,"Elizabeth Warren",2019-12-23,"structural","trust","1"
"14541",1416,"Elizabeth Warren",2019-12-23,"change","fear","1"
"14542",1416,"Elizabeth Warren",2019-12-23,"liberty","anticipation","1"
"14543",1416,"Elizabeth Warren",2019-12-23,"liberty","joy","1"
"14544",1416,"Elizabeth Warren",2019-12-23,"liberty","positive","1"
"14545",1416,"Elizabeth Warren",2019-12-23,"liberty","surprise","1"
"14546",1416,"Elizabeth Warren",2019-12-23,"liberty","trust","1"
"14547",1417,"Elizabeth Warren",2019-12-23,"team","trust","1"
"14548",1417,"Elizabeth Warren",2019-12-23,"track","anticipation","1"
"14549",1417,"Elizabeth Warren",2019-12-23,"fight","anger","1"
"14550",1417,"Elizabeth Warren",2019-12-23,"fight","fear","1"
"14551",1417,"Elizabeth Warren",2019-12-23,"fight","negative","1"
"14552",1418,"Elizabeth Warren",2019-12-23,"school","trust","1"
"14553",1418,"Elizabeth Warren",2019-12-23,"debate","positive","1"
"14554",1418,"Elizabeth Warren",2019-12-23,"trophy","anticipation","1"
"14555",1418,"Elizabeth Warren",2019-12-23,"trophy","joy","1"
"14556",1418,"Elizabeth Warren",2019-12-23,"trophy","positive","1"
"14557",1418,"Elizabeth Warren",2019-12-23,"trophy","surprise","1"
"14558",1418,"Elizabeth Warren",2019-12-23,"trophy","trust","1"
"14559",1418,"Elizabeth Warren",2019-12-23,"public","anticipation","1"
"14560",1418,"Elizabeth Warren",2019-12-23,"public","positive","1"
"14561",1418,"Elizabeth Warren",2019-12-23,"school","trust","1"
"14562",1418,"Elizabeth Warren",2019-12-23,"debate","positive","1"
"14563",1418,"Elizabeth Warren",2019-12-23,"team","trust","1"
"14564",1418,"Elizabeth Warren",2019-12-23,"public","anticipation","1"
"14565",1418,"Elizabeth Warren",2019-12-23,"public","positive","1"
"14566",1418,"Elizabeth Warren",2019-12-23,"fighting","anger","1"
"14567",1418,"Elizabeth Warren",2019-12-23,"fighting","negative","1"
"14568",1419,"Elizabeth Warren",2019-12-23,"time","anticipation","1"
"14569",1419,"Elizabeth Warren",2019-12-23,"candidate","positive","1"
"14570",1419,"Elizabeth Warren",2019-12-23,"president","positive","1"
"14571",1419,"Elizabeth Warren",2019-12-23,"president","trust","1"
"14572",1419,"Elizabeth Warren",2019-12-23,"united","positive","1"
"14573",1419,"Elizabeth Warren",2019-12-23,"united","trust","1"
"14574",1419,"Elizabeth Warren",2019-12-23,"fight","anger","1"
"14575",1419,"Elizabeth Warren",2019-12-23,"fight","fear","1"
"14576",1419,"Elizabeth Warren",2019-12-23,"fight","negative","1"
"14577",1420,"Elizabeth Warren",2019-12-23,"school","trust","1"
"14578",1420,"Elizabeth Warren",2019-12-23,"debate","positive","1"
"14579",1420,"Elizabeth Warren",2019-12-23,"team","trust","1"
"14580",1420,"Elizabeth Warren",2019-12-23,"time","anticipation","1"
"14581",1420,"Elizabeth Warren",2019-12-23,"school","trust","1"
"14582",1420,"Elizabeth Warren",2019-12-23,"afford","positive","1"
"14583",1420,"Elizabeth Warren",2019-12-23,"school","trust","1"
"14584",1420,"Elizabeth Warren",2019-12-23,"debate","positive","1"
"14585",1422,"Elizabeth Warren",2019-12-23,"powerfully","fear","1"
"14586",1422,"Elizabeth Warren",2019-12-23,"powerfully","positive","1"
"14587",1422,"Elizabeth Warren",2019-12-23,"democracy","positive","1"
"14588",1422,"Elizabeth Warren",2019-12-23,"fight","anger","1"
"14589",1422,"Elizabeth Warren",2019-12-23,"fight","fear","1"
"14590",1422,"Elizabeth Warren",2019-12-23,"fight","negative","1"
"14591",1422,"Elizabeth Warren",2019-12-23,"protect","positive","1"
"14592",1423,"Elizabeth Warren",2019-12-23,"progress","anticipation","1"
"14593",1423,"Elizabeth Warren",2019-12-23,"progress","joy","1"
"14594",1423,"Elizabeth Warren",2019-12-23,"progress","positive","1"
"14595",1423,"Elizabeth Warren",2019-12-23,"corruption","disgust","1"
"14596",1423,"Elizabeth Warren",2019-12-23,"corruption","negative","1"
"14597",1423,"Elizabeth Warren",2019-12-23,"plan","anticipation","1"
"14598",1424,"Elizabeth Warren",2019-12-22,"beer","joy","1"
"14599",1424,"Elizabeth Warren",2019-12-22,"beer","positive","1"
"14600",1424,"Elizabeth Warren",2019-12-22,"fancy","anticipation","1"
"14601",1424,"Elizabeth Warren",2019-12-22,"fancy","joy","1"
"14602",1424,"Elizabeth Warren",2019-12-22,"fancy","positive","1"
"14603",1424,"Elizabeth Warren",2019-12-22,"time","anticipation","1"
"14604",1424,"Elizabeth Warren",2019-12-22,"beer","joy","1"
"14605",1424,"Elizabeth Warren",2019-12-22,"beer","positive","1"
"14606",1425,"Elizabeth Warren",2019-12-22,"president","positive","1"
"14607",1425,"Elizabeth Warren",2019-12-22,"president","trust","1"
"14608",1425,"Elizabeth Warren",2019-12-22,"change","fear","1"
"14609",1425,"Elizabeth Warren",2019-12-22,"president","positive","1"
